text,label
ibu wakil ketua dprd serang aktif ingatkan disiplin protokol kesehatan,0
" Gempa Dirasakan Magnitudo: 4.0, Kedalaman: 5 km, 03 Jun 2021 01:38:15 WIB, Koordinat: 5.87 LU-95.25 BT (Pusat gempa berada di darat 8 km Barat Daya Kota Sabang), Dirasakan (MMI): II - III Sabang BMKG ",1
" Gempa Dirasakan Magnitudo: 3.3, Kedalaman: 5 km, 14 Mar 2021 06:34:37 WIB, Koordinat: 2.42 LS-120.24 BT (Pusat gempa berada di darat 33 km Tenggara Luwu Utara), Dirasakan (MMI): II Masamba BMKG ",1
Tidak diketahui secara pasti berapa banyak masyarakat yang berada di Desa Gamber saat kejadian luncuran awan panas.,1
mimpi gempa cuy apakah aku anak indogo,0
" Gempa Mag:3.6, 02-Jun-21 21:13:14 WIB, Lok:0.62 LS, 131.31 BT (Pusat gempa berada di laut 29 km TimuLaut Kota Sorong), Kedlmn:11 Km Dirasakan (MMI) I-II Sorong BMKG ",1
eh daerah kokap banjir kak,1
bmkg imbau tak cemaskan kenaikan suhu dan badai victoria,0
presiden china xi jinping tahun 2020 china catat kemajuan ekonomi dan pemberantasan kemiskinan,0
empat bulan ini pemerintah telah meluncurkan berbagai skema insentif untuk usaha mikro dan kecil dari subsidi bunga insentif pajak sampai modal kerja satu lagi saya luncurkan hari ini program banpres produktif usaha mikro program ini bukan pinjaman melainkan hibah,0
menyemarakkan hut ri ke 75 bulan depan helikopter super puma tni au ini tampil baru dengan cat merah putih dulunya warna biru dengan helikopter ini saya melanjutkan perjalanan dari kota palangka raya menuju kab kapuas bersama bapak prabowo subianto menteri pertahanan,0
bisa gitu ya habis badai langsung tenang lagi,0
seusai libur lebaran pemain asing baru persebaya akan bergabung dengan tim untuk memulai persiapan menghadapi kompetisi liga 1 indonesia,0
" Gempa Mag:5.7, 19-Apr-21 14:07:37 WIB, Lok:8.00 LS, 127.89 BT (Pusat gempa berada di laut, 20 km Timur Laut Maluku Barat Daya), Kedlmn:23 Km Dirasakan (MMI) III Moa, II-III Damer BMKG ",1
" Gempa Mag:5.2, 12-Nov-20 10:48:40 WIB, Lok:9.53 LS, 118.17 BT (Pusat gempa berada di laut 90 km Barat Laut Kodi-Sumba Barat Daya), Kedlmn:24 Km Dirasakan (MMI) III-IV Waitabula, III-IV Tambolaka, III-IV Sumbawa, III Bima, II-III Sumbawa Barat BMKG ",1
ada dugaan kerja paksa as larang impor minyak sawit sime derby malaysia,0
Awanpanas guguran Merapi tanggal 2 Mei 2021 pukul 01.44 WIB tercatat di seismogram dengan amplitudo 25 mm dan durasi 99 detik. Jarak luncur 1500 meter ke arah barat daya. MerapiSiaga sejak 5 November 2020,1
" Gempa Mag:4.2, 24-Nov-20 00:06:44 WIB, Lok:8.72 LS, 110.59 BT (Pusat gempa berada di laut 81 km BaratDaya Gunung Kidul), Kedlmn:24 Km Dirasakan (MMI) III Pacitan, III Trenggalek, II Bantul BMKG ",1
" Gempa Mag:5.0, 14-Jan-21 00:33:06 WIB, Lok:1.56 LU,128.21 BT (30 km Tenggara TOBELO-MALUT), Kedalaman:10 Km, tidak berpotensi tsunami BMKG",1
" Gempa Dirasakan Magnitudo: 4.1, Kedalaman: 114 km, 03 Apr 2021 18:56:49 WIB, Koordinat: 8.92 LS-122.39 BT (Pusat gempa berada di laut 38 km Tenggara Maumere-Sikka), Dirasakan (MMI): I-II Ende BMKG ",1
"Info Gempa Magnitudo:5.1 SR, 28-Jun-16 20:55:52 WIB, Lok:4.18 LS,133.84 BT (99 km BaratDaya KAIMANA-PAPUABRT), Kedlmn:10 Km ::BMKG",1
" Gempa Mag:4.5, 29/11/2020 10:34:14 (Pusat gempa di laut 66 km Selatan Pacitan), Kedlmn:35 Km Dirasakan (MMI) II-III Tulungagung, BMKG",1
" Gempa Mag:5.2, 06-Feb-21 03:34:44 WIB, Lok:0.23 LS,124.50 BT (88 km Tenggara BOLAANGUKI-BOLSEL-SULUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Mag:3.4, 25-Mei-21 09:10:54 WIB, Lok:7.06 LS, 109.94 BT (Pusat gempa berada di darat 17 km Barat Daya Weleri, Kendal), Kedlmn:5 Km Dirasakan (MMI) III Plantungan, III Sukorejo, III Bawang, III kendal BMKG ",1
alarm gempa kekinian gak cocok buat dewi angin angin macam akumah,0
untuk mengatasi kondisi rawan pangan akibat kekeringan dan kemarau pemkab flotim menyiapkan 100 ton cadangan beras pemerintah cbp,1
7 napi dan 1 tahanan itu kabur setelah merusak ventilasi kamar nomor 6 rutan solok selatan,0
Banjir di Jepara: via,1
" Gempa Mag:2.9, 24-Apr-21 15:41:23 WIB, Lok:7.24 LS, 107.74 BT (Pusat gempa berada di darat 17 km barat daya Kab. Garut), Kedlmn:3 Km Dirasakan (MMI) III Kab. Garut BMKG ",1
saksikan upacara bendera dan beragam keramaian 17an secara virtual di beranda youtube dan seluruh tv nasional besok di hari kemerdekaan 17 agustus 2020 tepat pukul 10 17 wib mari serentak mengambil sikap sempurna dan memberi penghormatan kepada sang saka merah putih,0
setelah menjalani perawatan dan dinyatakan negatif covid 19 kondisi suami joanna alexandra tiba tiba drop hingga harus masuk icu,0
bulan agustus datang diiringi badai whipa,0
"Info Gempa Magnitudo:5.4 SR, 30-Sep-15 06:20:50 WIB, Lok:2.49 LS,140.33 BT (22 km BaratLaut KAB-JAYAPURA-PAPUA), Kedlmn:10 Km ::BMKG",1
lurah kayu putih jakarta timur jaktim artika ristiana meminta kepada pengusaha di wilayahnya untuk menyediakan makanan berbuka puasa bagi warga,0
id lah ngapain turun mending momong cucu gila aja banjir banjiran kotor mungkin kya gitu,0
pompa listrik solusi hadapi kekeringan inovasi kebumen jatenggayeng,0
"Banjir terjadi di Kab. Buton Utara, Prov. Sulawesi Tenggara (31/5) dengan tinggi muka air mencapai ?1 meter menyebabkan 120 unit rumah, perkebunan dan persawahan terendam. InfoBencanaBNPB PusdalopsBNPB ",1
april bri cairkan dana gempa rp16 triliun,0
" Gempa Magnitudo: 6.1, Kedalaman: 10 km, 16 Jun 2021 11:43:08 WIB, Koordinat: 3.39 LS-129.56 BT (67 km Tenggara MALUKUTENGAH), Tidak berpotensi tsunami BMKG ",1
SINABUNG MELETUS KELUARKAN AWAN PANAS,1
indonesia kalau di jogja lebih tepatnya gunung kidul kalo ada dentuman gitu biasa mw gempa,0
wkwkwkwkw,0
pemerintah telah membangun sebuah sistem informasi terintegrasi yang bernama bersatu lawan covid blc untuk mempercepat alur pelaporan data dari daerah sampai pusat data data itu diolah dan menginformasikan situasi penyebaran covid 19 masing masing daerah di indonesia,0
"Telah terjadi awanpanas guguran di G. Merapi tanggal 07 Maret 2019 pukul 07.44 WIB dengan durasi 121 detik, jarak luncur 1200 m, mengarah ke tenggara. Awanpanas teramati dari CCTV Puncak. Masyarakat diimbau untuk tetap tenang dan beraktivitas seperti biasa. StatusWaspada ",1
cegah kerumunan malam tahun baru tempat wisata di bali ditutup,0
menteri sosial tri rismaharini menyerahkan bantuan dari presiden jokowi kepada istri korban tenggelamnya kri nanggala 402,0
detik detik anggota polisi berpangkat aiptu bunuh diri setelah menembak istri dan anaknya di depok,0
lah baru perasan car wash tak buka dah la since banjir tak basuh kereta,0
sifat santai orang indo ini bener2 bahaya klo di kasus ini ntar ujung2nya kyk di italia yg udah sampe parah,0
konsep ni tidak bermakna anda akan hilang lemak berlebihan dari badan ini adalah satu mitos sebaliknya ia akan menyebabkan anda dehydrated atau kekeringan air dari badan berat turun pun sebab anda kehilangan water weight,0
kebanyakan goyang di tempat tidur sampe gempa aja gak sadar,0
merangkul yang berserakan menghimpun yang berbeda dan mendekatkan yang jauh adalah strategi yang selalu digunakan rasulullah saw dalam meraih sukses,0
berita soal rafi ahmad ditenggelamkan banjir kalsel,0
"3 kali luncuran awan panas sejauh 33,5 km ke TenggaraTimur,&amp; tinggi kolom abu Vulkanik 3.000 meter.",1
di masa pandemi saat ini pemutusan hubungan kerja phk menjadi momok yang menakutkan para pekerja,0
ada bule tak pakai masker di bali hotman paris di mana aparat,0
"6. Tidak ada jejak awanpanas yang ditemukan sekitar jalur pendakian (Gunung Anyar) Merapi, yang banyak (cont) ",1
astagfirullah setelah badai kemaren disuguhin beginian bodo amat telat bgt bodo,0
diketahui 10 orang telah terpapar varian covid 19 tersebut 6 di antaranya tertular dari luar negeri berikut informasi seputar varian covid 19 b 1 6,0
" Gempa Mag:6.2, 15-Jan-21 01:28:17 WIB, Lok:2.98 LS, 118.94 BT (Pusat gempa berada di darat 6 km TimurLaut Majene), Kedlmn:10 Km Dirasakan (MMI) IV-V Majene, III Palu, II Makasar BMKG ",1
dalam 1 minggu kecelakaan sj 182 longsor sumedang gempa di sulbar mejene mamuju amp lampung banjir di kalsel amp kalbar semeru meletus inna lillahi wa innaa ilaihi rooji uun teguran kecil yg engkau berikan ampuni bangsa kami yaa rabb prayforindonesia,0
kira kira nih apa yg bikin orang bisa kayak gitu apa yg dilakukan ahok dan jokowi,0
alhamdulillah sehat2 a olahraga makan sehat biar kuat biar bisa loncat pas ada air jangan sampe kekentiran banjir,0
kai kece badai item tapi menawan visual yang berhasil terimakasih,0
Ini Penampakan Puting Beliung yang Merusak Ratusan Rumah di Pangandaran,1
"Terjadi awanpanas guguran di G. Merapi?pada tgl 25/03/2019 pukul 04.24 WIB dengan durasi 108 detik, jarak luncur 1000 meter ke arah hulu Kali Gendol. StatusWaspada sejak 21 Mei 2018",1
"Awanpanas guguran Gunung Merapi terjadi tanggal 21 Mei 2021 pukul 11.28 WIB amplitudo 20 mm dan durasi 88 detik, visual berkabut dengan estimasi jarak luncur 1.100 meter ke baratdaya. MerapiSiaga sejak 5 November 2020 ",1
efek pandemi jiwa sosial masyarakat meningkat satu meja the forum ba44,0
" Gempa Magnitudo: 5.8, Kedalaman: 24 km, 05 Mar 2021 14:32:54 WIB, Koordinat: 1.76 LS-99.14 BT (54 km BaratLaut KEP-MENTAWAI-SUMBAR), Tidak berpotensi tsunami BMKG ",1
sarifuddin setelah melantik ajk penasihat kpd kmmm sekarang buat pula iklan supaya rakyat memberi idea dan pandangan bagaimana kkmm patut tetapkan hala tuju seolah2 dia kekeringan idea tak jadi men kkmm,0
" Gempa Mag:5.0, 29-Dec-20 07:37:06 WIB, Lok:10.21 LS,120.41 BT (16 km BaratLaut WULA-WAIJELU-NTT), Kedalaman:10 Km, tidak berpotensi tsunami BMKG",1
" Gempa Dirasakan Magnitudo: 4.9, Kedalaman: 30 km, 12 Jun 2021 02:13:47 WIB, Koordinat: 3.92 LU-95.86 BT (Pusat gempa berada di laut 38 km barat daya Meulaboh), Dirasakan (MMI): III Naganraya, II Gayo Lues BMKG ",1
" Gempa Mag:5.0, 20-Mar-21 15:26:02 WIB, Lok:5.94 LS,130.56 BT (240 km BaratLaut MALUKUTENGGARABRT), Kedlmn:16 Km, tdk berpotensi tsunami BMKG ",1
"Info Gempa Magnitudo:3.5 SR, 30-Aug-18 17:19:20 WIB, Lok:8.17 LS,116.86 BT (30 km BaratLaut P.PANJANG-NTB), Kedlmn:10 Km ::BMKG ",1
" Gempa Dirasakan Magnitudo: 3.7, Kedalaman: 2 km, 14 Apr 2021 22:00:13 WIB, Koordinat: 1.01 LU-99.50 BT (Pusat gempa berada di darat 16 km arah BaratLaut Mandailing natal), Dirasakan (MMI): II Mandailing natal BMKG ",1
" Potensi bahaya saat ini berupa awanpanas dari runtuhnya kubah lava dan lontaran material vulkanik dari letusan eksplosif.  Rekomendasi jarak bahaya 3 km dari puncak. Di luar radius tsb, masyarakat dapat beraktivitas seperti biasa. statuswaspada sejak 21 Mei 2018 BPPTKG",1
Banjir di Kabupaten Tanah Bumbu: via,1
" Gempa Mag:3.4, 18/01/2021 20:51:39 (Pusat gempa di darat 16 km barat laut Majene), Kedlmn:20 Km Dirasakan (MMI) III Malunda, III Ulumanda, II Mamuju, BMKG",1
" Gempa Dirasakan Magnitudo: 5.1, Kedalaman: 10 km, 28 Mar 2021 20:34:34 WIB, Koordinat: 5.52 LS-140.98 BT (Pusat gempa berada di Darat 74km Timur Laut Bovendigoel), Dirasakan (MMI): III Tanah Merah, III Oksibil BMKG ",1
tim satgas penindakan pelanggaran peraturan gubernur bali terkait penutupan area publik di kabupaten klungkung mulai bertugas tim ini datang ke lokasi yang ditutup dari 30 desember sampai 2 januari 2021 mendatang,0
kalo lihat trending grgr dentuman gunung krakatau sampe kaca rumah geter jadi inget kena gempa 3thn lalu yg dikiranya malem ada yg masang paku bumi jadi geter semua,0
data kumulatif satuan tugas penanganan covid 19 juga menunjukan adanya 4 394 orang positif covid 19 berdasarkan hasil pemeriksaan spesimen harian itu,0
keluar corona ga keluar gempa bingung,0
" Gempa Mag:3.9, 24-Nov-20 23:11:08 WIB, Lok:2.78 LS, 129.75 BT (Pusat gempa berada di Laut 25 km barat laut Kobisonta - MALTENG), Kedlmn:10 Km Dirasakan (MMI) II-III Kobi BMKG ",1
7 hours lagi kalo gempa menang aku stay,0
Awanpanas guguran Merapi tanggal 1 April 2021 pukul 12.36 WIB tercatat di seismogram dengan amplitudo 40 mm dan durasi 128 detik. Jarak luncur ?1.500 m ke arah barat daya. Cuaca dominan berkabut. MerapiSiaga sejak 5 November 2020,1
hai orang baik mari tingkatkan kepedulian sosial dan keinginan untuk membantu sesama kami segenap ormawa universitas esa unggul akan melaksanakan galang dana untuk membantu saudara saudara kita yang terkena dampak bencana banjir di kalimantan dan gempa bumi di sulawesi,0
apakah gempa tektonik bisa mempengaruhi aktivitas vulkanik silahkan dibaca,0
kopaskhas atau paskhas turut dikerahkan untuk menjaga kawasan pasar tanah abang dan sekitarnya paskhas merupakan pasukan elite dari matra tni au,0
" Gempa Mag:4.9, 27/01/2021 19:45:27 (Pusat gempa di Darat 74km Tenggara Mamberamo Tengah), Kedlmn:25 Km Dirasakan (MMI) II-III Sarmi, BMKG",1
untuk para pahlawan yang jasadnya kini terbaring di taman makam pahlawan dan di mana pun di indonesia dikenal dan tak dikenal semoga beroleh tempat nan layak di sisinya perjuangan mereka adalah perjuangan kami pula jalan kebaktian yang mereka tempuh adalah jalan kami juga,0
ada 4 394 kasus baru covid 19 dalam 24 jam terakhir sehingga totalnya mencapai 1 677 274,0
" Gempa Mag:4.4, 21/11/2020 09:14:41 (Pusat gempa di darat 16 km Selatan Labuha), Kedlmn:10 Km Dirasakan (MMI) II-III Labuha, BMKG",1
"PGR 3 Bali: Info Gempa Magnitudo:4.3 SR, 27-Oct-18 16:30:37 WIB, Lok:8.18 LS,116.44 BT (28 km TimurLaut LOMBOKUTARA-NTB), Kedlmn:10 Km ::BMKG ",1
wooww sangat berguna buat banyak daerah di indo yg gersang ato kekeringan nixon nakula,0
" Gempa Dirasakan Magnitudo: 4.6, Kedalaman: 24 km, 27 Apr 2021 10:22:59 WIB, Koordinat: 8.74 LS-110.27 BT (Pusat gempa berada di laut 91 km barat daya Gunung Kidul), Dirasakan (MMI): II Gunung Kidul, II Bantul, II Sleman, II Wonogiri BMKG ",1
yg sahamnya dipunyai purnawirawan kwkwkwkw,0
"Gunung Sinabung kembali muntahkan awan panas guguran (APG) dengan jarak luncur sejauh 3.000 meter ke arah timur tenggara, pada Rabu (19/5) pukul 04.48 WIB. Selengkapnya: InfoBencanaBNPB BNPBIndonesia ",1
nah kalo kamu niat membekali diri dengan kemampuan akting bisa ikutan bengkel akting kuma ini,0
" Gempa Dirasakan Magnitudo: 3.0, Kedalaman: 10 km, 30 Mei 2021 21:06:17 WIB, Koordinat: 5.88 LU-95.24 BT (Pusat gempa berada di darat 8 km BaratDaya Kota Sabang), Dirasakan (MMI): II Sabang BMKG ",1
"4. Masyarakat diimbau agar tetap tenang, karena hasil monitoring BMKG saat ini tidak terjadi gempa berkekuatan M8,5 di wilayah Indonesia, sehingga secara institusi BMKG tidak mengeluarkan Peringatan DIni Tsunami.",1
"11.52 Warga Merapi di alur Kali Apu jangan diam, nyawa njenengan bisa terancam awan panas jika tebing sungai dirusak ",0
kadang seulhun tuh kerjaannya memancing jiwa jiwa kekeringan,0
Puting Beliung di Medan Hancurkan Belasan Rumah Warga,1
Banjir disebabkan hujan yang mengguyur daerah itu sejak Rabu dinihari sekitar pukul 00.00 WIB. banjir,1
panjang alurnya kalo pun bisa karena kepala daerah dipilih langsung belum nanti didemo ormas pendukung bla bla,0
anak saya kakeknya dokter hehe,0
qotrunada 12 tak menyangka surat cinta yang ia kirimkan ke gubernur jawa tengah langsung dibayarkan,0
" Gempa Mag:4.0, 29-Apr-21 18:37:47 WIB, Lok:9.24 LS, 121.66 BT (Pusat gempa berada di laut 44 km barat daya Ende), Kedlmn:54 Km Dirasakan (MMI) II Ende BMKG ",1
Wilayah Jabar Hingga Jateng Berpotensi Hujan Es & Puting Beliung,1
lembaga eijkman telah memulai upaya pengembangan vaksin merah putih dengan isolat virus yang beredar di indonesia sekitar awal tahun depan bibit vaksin ditargetkan dapat diserahkan kepada bio farma untuk formulasi dan produksi dalam rangka uji klinis tahap satu hingga tiga,0
"Awanpanas guguran Merapi tanggal 23 Mei 2021 pukul 11.43 WIB tercatat di seismogram dengan amplitudo 74 mm dan durasi 87 detik. Cuaca berkabut, estimasi jarak luncur 1500 ke arah barat daya. MerapiSiaga sejak 5 November 2020 ",1
" Gempa Magnitudo: 5.0, Kedalaman: 10 km, 24 Apr 2021 01:45:33 WIB, Koordinat: 5.09 LU-126.45 BT (123 km BaratLaut MELONGUANE-SULUT), Tidak berpotensi tsunami BMKG ",1
surabaya tuh jajanan nya ngga nahaaan rek enak kabeh kecuali sing ora,0
Awanpanas guguran Merapi tanggal 3 Mei 2021 pukul 00.52 WIB tercatat di seismogram dengan amplitudo 38 mm dan durasi 141 detik. Jarak luncur 1500 meter ke arah barat daya. MerapiSiaga sejak 5 November 2020,1
" Gempa Mag:6.5, 10-Feb-21 19:52:27 WIB, Lok:5.63 LS, 101.60 BT (Pusat gempa berada di laut 80 km BaratDaya Enggano), Kedlmn:10 Km Dirasakan (MMI) II-III Enggano, II Kota Bengkulu, II Kepahiang BMKG ",1
" Gempa Mag:5.1, 31/12/2020 17:49:03 (Pusat gempa di laut 30 km barat daya Nias Selatan), Kedlmn:21 Km Dirasakan (MMI) II-III Teluk Dalam, BMKG",1
Banjir yang merendam beberapa kecamatan di Provinsi Kalimantan Tengah dilaporkan pagi ini Rabu (16/9) mulai surut. Kendati demikian pemerintah setempat menghimbau masyarakat agar tetap waspada antisipasi jika terjadi banjir susulan. Selengkapnya: banjir,1
tapi kemudian saya mencari tahu bagaimana cara mengatasi rasa takut itu dengan datang ke sutradara yang banyak membuat film horor kami berbincang panjang lebar dan ia mengungkapkan resep mengatasi rasa takut pada hantu which is saya belum berani lakukan yg dia lakukan,0
" Gempa Mag:2.8, 02-Apr-21 12:12:06 WIB, Lok:8.57 LS, 116.07 BT (Pusat gempa berada di laut 14 km BaratLaut Lombok Barat), Kedlmn:15 Km Dirasakan (MMI) II Mataram BMKG ",1
" Gempa Mag:4.2, 07-Apr-21 22:50:17 WIB, Lok:0.65 LU, 98.49 BT (Pusat gempa berada di laut 75 km Timur Laut Nias Selatan), Kedlmn:19 Km Dirasakan (MMI) I - II Pinangsori BMKG ",1
"Banjir terjadi di Kab. Bireuen, Prov. Aceh (2/6) dengan tinggi muka air 70cm dan menyebabkan 8 unit rumah terdampak yang masih dalam proses pendataan. bpba InfoBencanaBNPB PusdalopsBNPB ",1
" Gempa Mag:4.6, 14/01/2021 23:50:59 (Pusat gempa di laut 37 km barat daya Nias utara), Kedlmn:20 Km Dirasakan (MMI) II Gunung Sitoli, II Nias Utara, II Nias Barat, BMKG",1
tahun 2030 akan terasa istimewa bagi umat muslim di seluruh dunia sebab bulan penuh berkah yaitu ramadan akan berlangsung dua kali dalam setahun,0
ternyata kekasih pelaku ledakan di nashville sempat laporkan polisi mengenai bom di van,0
satreskrim polres lebak mengungkap dua kasus penambangan emas dan satu penambangan pasir liar di wilayah lebak banten dari dua kasus ini kepolisian menangkap 4 orang tersangka,0
usai menko polhukam mengumumkan fpi sebagai organisasi terlarang ratusan aparat tni polri mendatangi markas fpi di jalan petamburan iii jakart pusat rabu 30 12 mereka datang untuk pastikan tak ada lagi kegiatan fpi di markas tersebut,0
gunung arjuna km 55,0
8 tahun berlalu sejak gempa yang melanda tohoku jepang ketik 311 pada kolom pencarian yahoo jepang kita akan secara otomatis mendonasikan 10 yen untuk bantuan rekonstruksi,0
"SINABUNG MELETUS LONTARKAN ABU SETINGGI 4.2 KM DAN LUNCURKAN AWAN PANAS SEJAUH 4,5 KM* Hampir? ",1
yang pasti bukan gempa karena bmkg nggak melaporkan gempa di sekitar jabodetabek ada kemungkinan petir yang merambat cuma masih belum pasti,0
" Gempa Mag:4.1, 08-Jan-21 11:59:07 WIB, Lok:3.87 LS, 133.71 BT (Pusat gempa berada di laut 69 km BaratDaya Kaimana), Kedlmn:10 Km Dirasakan (MMI) II - III Kaimana BMKG ",1
sudah kekeringan kurang air hawa tikus meraja lela pingin dukungan pemerintah di kec andong kab boyolali setiap kelurahan ada sumur dalam 2 3 unit saja dan ni sangat membatu kalu cuma kedalaman 150 m nggak mampu cukupi itu tolong pak,0
"Pemutakhiran data: Awanpanas guguran yang terjadi pada pukul 08.58 WIB, durasi 105 detik, jarak luncur 400 m, dan arah ke Kali Gendol. ",1
warga kolong flyover belakang kemensos tolak tawaran risma lurah pegangsaan ungkap alasannya,0
"Bencana banjir terjadi di Kabupaten Lima Puluh Kota, Sumatera Barat, Sabtu (5/9) pada pukul 06.00 WIB akibat meluapnya Sungai Harau karena dipicu oleh intensitas curah hujan yang tinggi. Selengkapnya : InfoBencanaBNPB ",1
saking jagonya jadi karang taruna sampai gawang sendiri engga dijaga,0
sekolah berkuda mungkin terdengar asing bagi masyarakat karawang jawa barat satya panggayuh arini stable menghadirkannya di sana,0
"Sedikitnya 350 rumah warga terendam akibat banjir bandang yang melanda dua kecamatan di Kabupaten Toli-Toli, Provinsi Sulawesi Tengah pada Kamis sore (15/10), pukul 17.30 WITA. Selengkapnya: ",1
kiamat ga secepet itu bro fase nya kita harus lewatin dukhon 40 hari dulu yajuj majuj keluar ada peperangan dunia balik ke awal ga ada elektronik kekeringan dan bukan nya kiamat bertepat hari jumat belajar agama lah lain kali,0
" Gempa Mag:4.9, 11/01/2021 05:40:15 (Pusat gempa di darat 10 km timur laut Lombok Utara), Kedlmn:11 Km Dirasakan (MMI) III Lombok Utara, III Lombok Barat, III Kota Mataram, BMKG",1
" Gempa Mag:5.0, 19-Jan-21 14:26:10 WIB, Lok:1.77 LS,128.94 BT (138 km Tenggara HALMAHERASELATAN-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
musim kemarau sejumlah desa di wilayah pulau bengkalis kekeringan dan butuh pasokan air,1
pada tahun tahun itu saya juga membaca semua reviewer film saya menyimak di youtube video2 ulasan dan mencatat baik2 kritikan kritikan apa yg disukai dan apa yg tidak baik kritik pada film saya atau bukan,0
saya dan ibu negara mengikuti salat idulfitri 1441h di halaman depan wisma bayurini istana kepresidenan bogor pagi ini bersama beberapa orang yang sehari hari bersama kami termasuk imam dan khatib serta bilal yang datang dari lingkungan pengamanan dan pegawai istana,0
gak emg kon gelem kuru smpe kekeringan kek aku,0
angin yg ditaburnya telah mengejawantah menjadi badai dan badai itu menyerang sang penabur angin boomerang,0
kenapa adek cewe lebih cantik dari kakaknya maybe anak pertama itu masih masa percobaan dan anak kedua mereka belajar kesalahan dari anak prtama right gempa,0
FaktaMerapi 9. Produk erupsinya adalah aliran lava dan awan panas dengan letusan eksplosif dan efusif,0
Penanganan darurat masih dilakukan Badan Penanggulangan Bencana Daerah (BPBD) Kabupaten Sukabumi di lokasi. TRC BPBD setempat mengidentifikasi tiga orang di Kecamatan Cicurug hanyut saat banjir bandang terjadi. Selengkapnya : InfoBencanaBNPB,1
" Gempa Mag:3.7, 27-Okt-20 07:33:11 WIB, Lok:6.98 LS, 106.33 BT (Pusat gempa berada di darat 10 km Tenggara Bayah), Kedlmn:9 Km Dirasakan (MMI) III Panggarangan, III Cilograng, II-III Bayah BMKG ",1
kenapa kalapas cibinong plt karena kalapas lama pindah tugas ke lapas lowokwaru di malang hehehe,0
ngomong2 soal dentuman ingat ga atau pernah ga dengar kaya suara dentuman besar gitu pasca tsunami aceh dulu tiba2 di sore hari yg cerah ada aja suara dentuman btoom dan itu terjadi ky berhari hari tapi ga setiap hari,0
nonton sumpah bagus banget,0
semoga allah juga menambah rejeki 100 persen amien,0
di tempat saya alhmdlh aman min tdk banjir,0
wkwkwk samaa yg penting tida kekeringan,0
" Gempa Dirasakan Magnitudo: 4.7, Kedalaman: 10 km, 08 Feb 2021 08:12:27 WIB, Koordinat: 9.81 LS-111.35 BT (Pusat gempa berada di laut 125 km Tenggara Pacitan), Dirasakan (MMI): II Pacitan BMKG ",1
Telah terjadi awanpanas guguran di Gunung Merapi pada pukul 7.32 WIB dengan jarak luncur 200 m ke arah Kali Gendol dan tinggi asap 400 m.,1
Awanpanas guguran Merapi tanggal 22 April 2021 pukul 10.27 WIB tercatat di seismogram dengan amplitudo 35 mm dan durasi 122 detik. Jarak luncur maks 1500 m ke arah barat daya. Angin bertiup ke timur. MerapiSiaga sejak 5 November 2020,1
saya ingat betul kakek saya pernah bilang dimasa beliau masih muda pernah suatu kali terjadi gempa bumi hingga 7 hari lamanya menurut beliau gempa itu disebabkan letusan gunung tambora huhu mungkin yang dimaksud kakek saya itu anak krakatau,0
"Terjadi awanpanas guguran di Gunung Merapi pada tanggal 17 Mei 2019 pukul 23:50 WIB. Awanpanas guguran tercatat di seismogram dengan amplitudo 35 mm, durasi 85 detik, dan jarak luncur 850 m ke arah hulu Kali Gendol. StatusWaspada sejak 21 Mei 2018 ",1
pemerintah juga menyiapkan bapelkes di berbagai wilayah ciloto batam semarang makassar serta bekerja sama dengan hotel hotel untuk pasien gejala ringan untuk yang bergejala berat saya minta agar tempat tidur dan ruang icu di rs rujukan terus dipastikan ketersediaannya,0
"11. Tanggal 27 Januari 2021 pukul 9:08 WIB, awanpanas guguran tercatat di seismogram dengan amplitudo 32 mm dan durasi 126 detik, tinggi kolom tak teramati, cuaca berkabut, estimasi jarak luncur 1200 m ke arah barat daya: hulu Kali Krasak dan Boyong. MerapiSiaga",1
" Gempa Mag:5.1, 25/01/2021 04:49:36 (Pusat gempa di darat 53 km Tenggara Jayawijaya), Kedlmn:15 Km Dirasakan (MMI) II-III Wamena, BMKG",1
sasis bus hino sering dianggap sering overheat karena kapasitas olinya yang sedikit apakah benar,0
bertahan di tengah pandemi pemain arema fc jual ayam goreng,0
kok chill amat kak hidup cm 13km dr merapi dr kecil gatau udh brpa kali jd saksi erupsi merapi jd pengungsi jd relawan ngalamin gempa jogja semua itu udh ngajarin utk waspada dan berdoa setiap saat sama pencipta gak semata mata terkhususkan di 2020 yg katanya puncak,0
arsis menurut logika dan pengalaman sih waktu meletus nya krakatau aja ga ada suara hanya gempa yg sampe ke tangerang nah ini erupsi jd harusnya lebih kecil jangkauan gempanya jg apalagi suara tambah ga mungkin,0
Warga Sidrap Korban Puting Beliung Butuh Bantuan,1
Mikroorganisme tanah sebagai ectomycorhiza dan endomycorriha dapat musnah saat lahan tertutup awan panas efekpertanian,0
mencari sukarelawan mangsa banjir,0
ujian ya ayo belajar dengan belajar siswa ngga harus cheating dgn demikian jujur,0
seentot nggaa gempa,0
hidupku baru tenang 2 minggu pasca kkn di ntb dan ini ngerasain gempa lg dong dg kekuatan yg sama kyk gempa pertama disana,1
" Gempa Mag:3.6, 21/11/2020 16:03:18 (Pusat gempa di laut 17km Tenggara Labuha), Kedlmn:10 Km Dirasakan (MMI) II Labuha, BMKG",1
