text,label
" Gempa Mag:5.7, 13-Jan-21 01:17:39 WIB, Lok:2.87 LS,136.94 BT (30 km Tenggara WAROPEN-PAPUA), Kedlmn:74 Km, tdk berpotensi tsunami BMKG ",1
"Terjadi awan panas guguran di G. Merapi pd tgl 24/04/2019 pukul 10.04 WIB dan 10.31 WIB, durasi 110 dan 120 detik, jarak luncur 11001200 m ke arah hulu Kali Gendol. StatusWaspada sejak 21 Mei 2018",1
beberapa produsen otomotif di india terpaksa menutup pabrik karena keterbatasan oksigen untuk memenuhi kebutuhan pasien covid 19,0
konsep yang saya kenal sejak saya di jogja dan saya pakai untuk yowis ben berhasil konsep itu gojek kere,0
saya berharap agar karya karya ini tak berhenti di laboratorium dan berupa purwarupa saja tapi berlanjut hingga tahap produksi massal untuk memenuhi kebutuhan domestik bahkan diekspor ke mancanegara,0
"Info Gempa Magnitudo:3.0 SR, 18-Jul-19 09:16:27 WIB, Lok:8.76 LS,110.45 BT (86 km BaratDaya GUNUNGKIDUL-DIY), Kedlmn:12 Km ::BMKG-PGR VII",1
" Gempa Mag:5.7, 11-Jan-21 08:20:36 WIB, Lok:7.59 LS,120.49 BT (113 km TimurLaut RUTENG-MANGGARAI-NTT), Kedalaman:650 Km, tidak berpotensi tsunami BMKG",1
" Gempa Mag:5.3, 03/12/2020 03:36:21 (Pusat gempa di laut 78 km TimurLaut Konawe), Kedlmn:10 Km Dirasakan (MMI) III - IV Kendari, III Konawe Selatan, III Konawe Kepulauan, BMKG",1
Awanpanas guguran Merapi tanggal 2 Mei 2021 pukul 01.44 WIB tercatat di seismogram dengan amplitudo 25 mm dan durasi 99 detik. Jarak luncur 1500 meter ke arah barat daya. MerapiSiaga sejak 5 November 2020,1
pilkada serentak desember mendatang harus diselenggarakan dengan protokol kesehatan ketat dengan tetap menjaga kualitas demokrasi jangan ada narasi yang membahayakan persatuan bangsa seperti politik identitas atau sara aparat birokrasi tni dan polri juga harus tetap netral,0
" Gempa Magnitudo: 5.5, Kedalaman: 10 km, 17 Feb 2021 02:09:38 WIB, Koordinat: 2.76 LS-139.36 BT (60 km BaratLaut KAB-JAYAPURA-PAPUA), Tidak berpotensi tsunami BMKG ",1
saya bersama 63 pelaku usaha mikro dan kecil yang menerima bantuan modal kerja secara langsung sore tadi di istana bogor saya paham omzet mereka menurun di tengah pandemi ini namun semangat jangan mengendur kita tidak menghadapi situasi yang sulit ini sendirian,0
" Gempa Mag:2.7, 24-Feb-21 16:04:08 WIB, Lok:8.68 LS, 116.29 BT (Pusat gempa berada di darat 3 km timur laut Lombok Tengah), Kedlmn:7 Km Dirasakan (MMI) II Lombok Tengah, II Lombok Barat BMKG ",1
future halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir,0
" Gempa Mag:5.3, 03-Des-20 03:36:21 WIB, Lok:3.41 LS, 123.37 BT (Pusat gempa berada di laut 78 km TimurLaut Konawe), Kedlmn:10 Km Dirasakan (MMI) III - IV Kendari, III Konawe Selatan, III Konawe Kepulauan BMKG ",1
" Sekitar 32 unit rumah terdampak genangan banjir di dua desa tersebut dan tidak ada korban jiwa akibat banjir ini. Pantaun Pusdalops menyebutkan hujan lebat menggenangi jalan raya di Desa Luk, Kec. Rhee. Genangan air disebabkan meluapnya debit air sungai di wilayah desa itu.",0
jangankan tsunami kak pulau jawa ama sumatra bisa kebelah dua lagi,0
" Gempa Dirasakan Magnitudo: 4.3, Kedalaman: 10 km, 09 Mar 2021 18:22:36 WIB, Koordinat: 3.84 LS-134.99 BT (Pusat gempa berada di darat 92 Km Barat Daya NABIRE), Dirasakan (MMI): II Nabire BMKG ",1
" Gempa Mag:2.9, 07/11/2020 07:13:31 (Pusat gempa di 28 km Timur Laut Luwu Timur), Kedlmn:5 Km Dirasakan (MMI) II-III Sorowako, BMKG",1
"Awanpanas guguran Merapi tanggal 12 Juni 2021 pukul 8.30 WIB tercatat di seismogram dengan amplitudo 67 mm dan durasi 155 detik. Visual kabut, estimasi jarak luncur 2.000 m ke arah barat daya. MerapiSiaga sejak 5 November 2020 ",1
"Hujan dengan intenstias tinggi memicu meluapnya debit air Sungai Cipalebuh dan Cikaso. Peristiwa tersebut memicu banjir di Kabupaten Garut, Provinsi Jawa Barat, pada Senin (12/10), pukul 04.30 WIB. Selengkapnya : InfoBencanaBNPB ",1
"14. Tanggal 27 Januari 2021 pukul 9:42 WIB, awanpanas guguran tercatat di seismogram dengan amplitudo 15 mm dan durasi 90 detik, tinggi kolom tak teramati, cuaca berkabut, estimasi jarak luncur 900 m ke arah barat daya: hulu Kali Krasak dan Boyong. MerapiSiaga",1
"4. Tanggal 26 Januari 2021 pukul 20:17 WIB, awanpanas guguran tercatat di seismogram dgn amplitudo 41 mm dan durasi 141 detik, tinggi kolom tak teramati, cuaca berkabut, mendung, hujan, estimasi jarak luncur 1300 m ke arah barat daya: hulu Kali Krasak dan Boyong. MerapiSiaga ",1
" Gempa Dirasakan Magnitudo: 3.2, Kedalaman: 10 km, 12 Mei 2021 13:43:43 WIB, Koordinat: 3.97 LS-133.74 BT (Pusat gempa berada di laut 79 km barat daya Kaimana), Dirasakan (MMI): II Kaimana BMKG ",1
" Gempa Mag:5.1, 17-Des-20 15:30:50 WIB, Lok:0.23 LU, 125.01 BT (Pusat gempa berada di laut 73 km Tenggara Tutuyan-BolTim), Kedlmn:24 Km Dirasakan (MMI) II Manado, II Bolaang Mangondow Selatan, II Tutuyan BMKG ",1
" Gempa Mag:3.1, 24-Mei-21 17:37:52 WIB, Lok:4.90 LS, 103.96 BT (Pusat gempa berada di darat 17 km barat laut Lampung Barat), Kedlmn:2 Km Dirasakan (MMI) II Liwa BMKG ",1
"Info Gempa Magnitudo:5.7, 11-Sep-19 06:32:25 WIB, Lok:3.90 LU,126.76 BT (14 km Tenggara MELONGUANE-SULUT), Kedlmn:10 Km ::BMKG",1
" Gempa Mag:2.8, 22-Jan-21 23:48:26 WIB, Lok:3.44 LS, 128.35 BT (Pusat gempa berada di laut 11 km Selatan Kairatu), Kedlmn:10 Km Dirasakan (MMI) II Kairatu BMKG ",1
yg kena angin kan di belakang udah dingin makan enak kenyang ga ada badai lg di warteg nya,0
indonesia dan tiongkok sudah menjalin hubungan bilateral selama 70 tahun semalam saya berbicara melalui sambungan telepon dengan presiden rrt xi jinping menyampaikan selamat serta harapan agar hubungan dan kerja sama kedua negara semakin kuat dan saling menguntungkan,0
air ngantri berarti ada yg menghalangi air itu lewat yaitu sampah sama kayak masyarakat yg mengharapkan hujan ga banjir di surabaya aspirasi mereka ngantri karena banyak pejabat sampah,0
" Gempa Mag:3.6, 16-Mar-21 22:41:37 WIB, Lok:2.48 LS, 121.16 BT (Pusat gempa berada di Darat 11km Barat laut Luwu Timur), Kedlmn:10 Km Dirasakan (MMI) III Malili BMKG ",1
" Gempa Magnitudo: 5.1, Kedalaman: 10 km, 25 Mei 2021 02:46:03 WIB, Koordinat: 5.68 LU-125.00 BT (236 km BaratLaut TAHUNA-KEP.SANGIHE-SULUT), Tidak berpotensi tsunami BMKG ",1
ada gempa bumi nyuruh tobat ada dentuman nyuruh tobat ada corona nyuruh tobat ada krismon nyuruh tobat plot nya cuma tuhan ngancem biar manusia tobat audience dah apal naskahnya dikasih netflix pun gak bakal diterima,0
"Info Gempa Magnitudo:5.0 SR, 02-Jun-16 22:01:23 WIB, Lok:0.33 LS,124.20 BT (90 km Tenggara BOLAANGMONGONDOWSEL-SULUT), Kedlmn:14 Km ::BMKG",1
" Gempa Dirasakan Magnitudo: 3.5, Kedalaman: 3 km, 29 Apr 2021 22:25:59 WIB, Koordinat: 3.53 LS-119.72 BT (Pusat gempa berada di darat 5 km barat laut Enrekang), Dirasakan (MMI): II Enrekang BMKG ",1
" Gempa Mag:4.9, 20/12/2020 18:40:46 (Pusat gempa dilaut 97 km Barat Laut Halmahera Barat), Kedlmn:13 Km Dirasakan (MMI) II-III Ternate, II-III Jailolo, BMKG",1
" Gempa Mag:5.0, 12-Mei-21 22:45:29 WIB, Lok:3.97 LU,128.65 BT (217 km TimurLaut DARUBA-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
Awanpanas guguran Merapi tanggal 29 April 2021 pukul 21.12 WIB tercatat di seismogram dengan amplitudo 34 mm dan durasi 120 detik. Jarak luncur 2000 m ke arah barat daya. MerapiSiaga sejak 5 November 2020,1
begitu sampe rumah buka twitter di kalsel banjir parah ga ngerti mau marah ke siapa soalnya org kalimantan kaya juga banyak yg dari kebun sawit bayangin aja per 2 minggu bisa dapet 100jt jadi pendapatannya 1 bulan 200jt itu udh bersih siapa yg ga mau coba,0
" Gempa Mag:4.4, 19-Mei-21 18:04:46 WIB, Lok:2.48 LS, 121.22 BT (Pusat gempa berada di darat 12 timur laut Luwu Timur), Kedlmn:10 Km Dirasakan (MMI) BMKG ",1
nasional karena ulama dikriminalisasi longsor ada banjir ada gempa ada skrg gunung erupsi tinggal tsunaminya aja blm bencana kok di borong,0
" Gempa Dirasakan Magnitudo: 4.8, Kedalaman: 10 km, 19 Mar 2021 23:10:46 WIB, Koordinat: 8.28 LS-117.98 BT (Pusat gempa berada didarat 60 km BaratLaut Dompu), Dirasakan (MMI): II-III Bima BMKG ",1
"Awanpanas guguran tanggal 25 Februari 2021 pukul 16.52 WIB mengakibatkan hujan abu tipis di Kali Tengah Lor, Kali Tengah Kidul, Deles, dan Tlukan. ",1
" Gempa Mag:4.3, 23-Feb-21 21:09:10 WIB, Lok:9.48 LS, 115.54 BT (Pusat gempa berada di laut 83 km tenggara Kuta Selatan), Kedlmn:37 Km Dirasakan (MMI) III Lombok Tengah, III Lombok Barat, II-III Kuta, II Mataram BMKG ",1
" Gempa Mag:4.8, 02-Feb-21 11:36:00 WIB, Lok:2.18 LU, 128.26 BT (Pusat gempa berada di Darat 15km Barat Laut Daruba), Kedlmn:69 Km Dirasakan (MMI) III Tobelo , III Morotai BMKG ",1
"15. Masyarakat dihimbau untuk terus meningkatkan kewaspadaan menghadapi banjir, longsor dan puting beliung. Potensi hujan masih tinggi sehingga dapat memicu bencana.",0
" Gempa Mag:3.1, 12-Mei-21 10:19:22 WIB, Lok:5.88 LU, 95.28 BT (Pusat gempa berada di laut 4 km Barat Daya Kota Sabang), Kedlmn:5 Km Dirasakan (MMI) II Sabang BMKG ",1
" Gempa Mag:6.5, 10-Feb-21 19:52:27 WIB, Lok:5.63 LS,101.60 BT (80 km BaratDaya ENGGANO-BENGKULU), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
aziz yanuar fpi tak berubah hanya ganti nama untuk kendaraan baru dalam berjuang,0
" Gempa Magnitudo: 5.1, Kedalaman: 17 km, 12 Mei 2021 03:44:42 WIB, Koordinat: 1.60 LS-99.29 BT (55 km BaratLaut KEP-MENTAWAI-SUMBAR), Tidak berpotensi tsunami BMKG ",1
seismic gap sg adalah lokasi dimana energi gempa jarang tersalurkan dan ada potensi terakumulasi dan tersimpan dalam jumlah besar ada sekitar 9 titik sg orange di indonesia jangan panik amp selalu waspada dentuman krakatau merapi semeru krakatoa,0
" Gempa Mag:5.1, 02-Feb-21 21:37:40 WIB, Lok:3.87 LU, 126.59 BT (Pusat gempa berada di laut 17 km Barat Daya Melonguane), Kedlmn:10 Km Dirasakan (MMI) III Melonguane BMKG ",1
" Gempa Magnitudo: 5.7, Kedalaman: 14 km, 11 Jun 2021 09:23:42 WIB, Koordinat: 0.06 LS-124.40 BT (66 km Tenggara BOLAANGUKI-BOLSEL-SULUT), Tidak berpotensi tsunami BMKG ",1
"Terjadi awanpanas guguran di G. Merapi pada tanggal 21/07/2019 pukul 09.04 WIB dengan amplitudo 65 mm, durasi 110 detik, jarak luncur 1100 meter ke arah hulu Kali Gendol. StatusWaspada sejak 21 Mei 2018",1
cnn dwikorita karnawati kepala badan meteorologi klimatologi dan geofisika bmkg yang dihubungi terpisah menyatakan tak ada kejadian gempa bumi signifikan saat terjadinya dentuman dan gemuruh di wilayah jakarta hingga jawa barat pada sabtu dini hari,1
" Gempa Mag:5.0, 29-Okt-20 08:54:17 WIB, Lok:0.30 LS, 124.46 BT (Pusat gempa berada di laut 91 km tenggara Bolaang Mongondow Selatan), Kedlmn:10 Km Dirasakan (MMI) I-II Kota Mobagu BMKG ",1
anak rajin seandainya seandainya saja ada badai menerpa dan topan menerjang apakah mereka masih sesantai itu,0
" Gempa Mag:4.6, 07/01/2021 21:44:06 (Pusat gempa di laut 89 km BaratDaya Gunung Kidul), Kedlmn:31 Km Dirasakan (MMI) II Gunung Kidul, II Pacitan, II Kulonprogo, BMKG",1
" Gempa Mag:3.4, 19/10/2020 17:21:59 (Pusat gempa di Laut 47km baratlaut Sinabang), Kedlmn:7 Km Dirasakan (MMI) BMKG",1
"Pusdalops BPBD Kab. Sukabumi melaporkan satu unit rumah warga hanyut akibat banjir bandang pada hari ini, Senin (21/9), sekitar pukul 17.10 WIB. Pantauan sementara BPBD Kab. Sukabumi 1 unit rumah hanyut dan 1 mobil hanyut akibat banjir ini. Selengkapnya : ",1
anies perintahkan investigasi peristiwa tanah longsor di jagakarsa wali kota jakarta selatan marullah mataliti mengatakan instruksi untuk menginvestigasi itu langsung datang dari gubernur dki jakarta anies baswedan,0
" Gempa Mag:2.1, 12-Nov-20 14:54:30 WIB, Lok:10.21 LS, 123.61 BT (Pusat gempa berada di darat 39km BaratDaya Kab. Kupang), Kedlmn:10 Km Dirasakan (MMI) II Kupang BMKG ",1
bila cintamu tak kunjung tiba sedangkan umur terus menua dan diri beranggapan bahwa pernikahan harus dijalankan demi mendapat pengakuan jangan ada keraguan untuk melanjutkan asal tanamkan saling pengertian karena pernikahan seperti ini akan terhindar dari badai kecemburuan,0
banjir mati listrik orang tua ga bisa dihubungin sebentar aja bawaannya jadi panik,0
" Gempa Mag:4.3, 09-Mar-21 18:22:36 WIB, Lok:3.84 LS, 134.99 BT (Pusat gempa berada di darat 92 Km Barat Daya NABIRE), Kedlmn:10 Km Dirasakan (MMI) II Nabire BMKG ",1
" Gempa Mag:3.5, 03/01/2021 07:54:22 (Pusat gempa di darat 78km TimurLaut Kab. Jayapura), Kedlmn:13 Km Dirasakan (MMI) II Jayapura, BMKG",1
mungkin takut kalau kejadian yg di kkn itu terulang alias ada korban lagi,0
pantes adek gw kok semalem triak2 ke nyokap blg ada gempa gw malah mau bgn susah bgt,0
" Gempa Mag:2.2, 23-Mar-21 21:05:58 WIB, Lok:3.61 LS, 128.31 BT (Pusat gempa berada di darat 17 km timur laut Ambon), Kedlmn:10 Km Dirasakan (MMI) II-III Tulehu BMKG ",1
data kumulatif satuan tugas penanganan covid 19 juga menunjukan adanya 4 394 orang positif covid 19 berdasarkan hasil pemeriksaan spesimen harian itu,0
" Gempa Mag:4.1, 11/12/2020 15:16:02 (Pusat gempa di darat 26 km Barat Ambon), Kedlmn:10 Km Dirasakan (MMI) II-III Ambon, BMKG",1
" Gempa Magnitudo: 5.7, Kedalaman: 29 km, 03 Mei 2021 00:46:41 WIB, Koordinat: 2.34 LS-99.66 BT (35 km Tenggara TUAPEJAT-SUMBAR), Tidak berpotensi tsunami BMKG ",1
" Gempa Mag:5.4, 13-Dec-20 15:39:52 WIB, Lok:9.83 LS,109.65 BT (228 km BaratDaya BANTUL-DIY), Kedalaman:22 Km, tidak berpotensi tsunami BMKG",1
Terjadi awanpanas guguran Gunung Merapi pada tanggal 20 September 2019 pukul 17:48 WIB. Awanpanas guguran tercatat di seismogram dengan amplitudo max. 75 mm dan durasi ?150 detik. Jarak luncur 1500 m ke arah hulu K. Gendol. statuswaspada sejak 21 Mei 2018,1
" Gempa Dirasakan Magnitudo: 2.2, Kedalaman: 10 km, 23 Mar 2021 21:05:58 WIB, Koordinat: 3.61 LS-128.31 BT (Pusat gempa berada di darat 17 km timur laut Ambon), Dirasakan (MMI): II-III Tulehu BMKG ",1
"Info Gempa Magnitudo:5.2 SR, 21-Jun-16 11:53:17 WIB, Lok:6.40 LS,130.55 BT (154 km BaratLaut MALUKUTENGGARABRT), Kedlmn:123 Km ::BMKG",1
8. Tanggal 20 Januari 2021 pukul 17.17 WIB awanpanas guguran tercacat dengan amplitudo 7 mm dan durasi 72 detik. Jarak luncur 800 m ke arah barat daya.,1
entah dentuman darimana bukan gempa tapi katanya apa ada yg dangdutan pake speaker fullbass kali ya,0
tsunami gempa amp gunungapi sprt sdh mnjdi bagian dlm kehidupan warga indonesia beragai letusan gunung api bsr tsunami dahsyat smpe gempa yg sgt merusak prnh trjd dr mulai zaman purba skrg ini mnjd konsekuensi dr letak indonesia yg berada di wilayah ring of fire cincin api,1
selain banjir dukungan dari tokoh2 nasional gelombang tsunami dukungan dari rakyat akan semakin mengalir karena bangsa ini sudah bisa melihat kalau luhutsudahmelampauibatas,0
4. Tanggal 21 Januari 2021 pukul 01.18 WIB. Awanpanas tercatat dgn amplitudo 21 mm dan durasi 132 detik. Jarak luncur 1200 m ke arah barat daya. Tingkat aktivitas Siaga (Level III) MerapiSiaga sejak 5 Nov 2020,1
Awanpanas guguran Merapi tanggal 17 Juni 2021 pukul 7.10 WIB tercatat di seismogram dengan amplitudo 16 mm dan durasi 191 detik. Jarak luncur 2000 m ke arah barat daya. MerapiSiaga sejak 5 November 2020,1
" Gempa Mag:5.3, 24-Des-20 08:24:14 WIB, Lok:0.30 LS, 124.53 BT (Pusat gempa berada di laut 96 km tenggara Bolaanguki), Kedlmn:10 Km Dirasakan (MMI) II Banggai BMKG ",1
" Gempa Dirasakan Magnitudo: 4.5, Kedalaman: 23 km, 24 Apr 2021 00:06:40 WIB, Koordinat: 4.40 LS-102.12 BT (Pusat gempa berada di laut 62 km BaratDaya SELUMA), Dirasakan (MMI): III Seluma, II-III Bengkulu Kota, II Kepahiang BMKG ",1
" Gempa Mag:5.3, 25/12/2020 18:40:12 (Pusat gempa di Laut 50 km Timur Laut Waibakul), Kedlmn:10 Km Dirasakan (MMI) III-IV Waingapu, III-IV Tambaloka, III Bima, BMKG",1
" Gempa Dirasakan Magnitudo: 5.3, Kedalaman: 10 km, 18 Mar 2021 14:54:25 WIB, Koordinat: 4.08 LS-134.02 BT (Pusat gempa berada di laut 88 km Tenggara Kaimana), Dirasakan (MMI): IV Kaimana, II-III Nabire BMKG ",1
" Gempa Mag:3.2, 24/10/2020 22:29:43 (Pusat gempa di laut 45 km tenggara Lumajang), Kedlmn:10 Km Dirasakan (MMI) II Puger, BMKG",1
amankah bersepeda di kala pandemi seperti yang sedang tren saat ini ikuti pembahasannya di program sehatitupenting bersama rizky kinos dan mineraleid besok pkl 09 30 wib ad,1
maaf nih moots gue ada yg denger dentuman keras nggak sih dr pagi tuh jujur ya gue gak merasa dan mendengar apapun tapi gue juga dr dulu ada gempa nggak ngerasain juga hmm,0
Awanpanas guguran di Gunung Merapi terjadi pada tanggal 13 Juli 2019 pukul 17:15 WIB. Awanpanas guguran tercatat di seismogram dengan amplitudo 58 mm dan durasi 98 detik. Jarak luncur 1000 m ke arah hulu Kali Gendol. statuswaspada sejak 21 Mei 2018,1
Telah terjadi awanpanas guguran di Gunung Merapi pada pukul 7.32 WIB dengan jarak luncur 200 m ke arah Kali Gendol dan tinggi asap 400 m.,1
irvan sedari sd smp smu dan pt diajari oleh guru ips geografi dan dosen hidrologi salah satu penyebab banjir dan tanah longsor itu adalah pembabatan hutan yang tak terkendali,0
" Gempa Mag:5.0, 14-Jan-21 00:33:06 WIB, Lok:1.56 LU, 128.21 BT (Pusat gempa berada di laut 30 km Tenggara Tobelo), Kedlmn:10 Km Dirasakan (MMI) II-III Tobelo, II-III Galela, II-III Morotai BMKG ",1
" Gempa Mag:5.5, 15-Apr-21 17:36:22 WIB, Lok:10.59 LS, 116.99 BT (Pusat gempa berada di laut 204 km Tenggara Sumbawa Barat), Kedlmn:10 Km Dirasakan (MMI) III Mataram, III Sumbawa, II Denpasar BMKG ",1
Awanpanas guguran Gunung Merapi terjadi pada tanggal 22 Agustus 2019 pukul 9:45 WIB. Awanpanas guguran tercatat di seismogram dengan amplitudo max. 60 mm dan durasi ?90 detik. Jarak luncur tidak teramati karena tertutup kabut. statuswaspada sejak 21 Mei 2018,1
"Update Penanganan Bencana Banjir Bandang di Kab. Luwu Utara, Prov. Sulawesi Selatan per 17 Juli 2020. Pukul 22.00 WIB. BanjirLuwuUtara KitaJagaAlam AlamJagaKita KenaliAncamannya SiapkanStrateginya SiapUntukSelamat ",1
" Gempa Dirasakan Magnitudo: 4.3, Kedalaman: 10 km, 10 Mar 2021 19:50:00 WIB, Koordinat: 1.02 LU-124.49 BT (Pusat gempa berada di darat 24 km BaratDaya Amurang-Minsel), Dirasakan (MMI): III Modayag, II Tomohon , III Amurang BMKG ",1
di tempat saya alhmdlh aman min tdk banjir,0
pakai apd lengkap warga solo ini turun ke jalan imbau agar tak ada perayaan tahun baru,0
" Gempa Mag:3.9, 21-Nov-20 17:38:23 WIB, Lok:0.86 LS, 127.64 BT (Pusat gempa berada dilaut 29 km Tenggara Labuha), Kedlmn:10 Km Dirasakan (MMI) II Labuha BMKG ",1
" Gempa Dirasakan Magnitudo: 5.1, Kedalaman: 10 km, 18 Feb 2021 17:43:05 WIB, Koordinat: 4.54 LS-101.51 BT (Pusat gempa berada di laut 117 km Barat Daya Bengkulu), Dirasakan (MMI): II-III Kota Bengkulu BMKG ",1
"BMKG : WASPADA Gempa Susulan dan Potensi TSUNAMI akibat longsor ke/di bawah laut bagi Masyarakat di sepanjang Pantai Japutih sampai Pantai Apiahu Kabupaten Maluku Tengah, P. Seram, Maluku. SEGERA menjauhi pantai menuju tempat tinggi BMKG terus memonitor gempa susulan.",1
" Gempa Mag:5.4, 13-Des-20 15:39:52 WIB, Lok:9.83 LS, 109.65 BT (Pusat gempa berada di Laut 228 km BaratDaya Bantul), Kedlmn:22 Km Dirasakan (MMI) II-III Yogyakarta, II-III Bantul BMKG ",1
" Gempa Dirasakan Magnitudo: 4.2, Kedalaman: 19 km, 07 Apr 2021 22:50:17 WIB, Koordinat: 0.65 LU-98.49 BT (Pusat gempa berada di laut 75 km Timur Laut Nias Selatan), Dirasakan (MMI): I - II Pinangsori BMKG ",1
Awanpanas guguran Merapi tanggal 24 April 2021 pukul 01:07 WIB tercatat di seismogram dengan amplitudo 45 mm dan durasi 87 detik. Jarak luncur 800 m ke arah tenggara. MerapiSiaga sejak 5 November 2020,1
"Info Gempa Magnitudo:5.5 SR, 25-Aug-15 10:29:40 WIB, Lok:4.58 LU,93.71 BT (220 km BaratDaya KAB-ACEHBESAR), Kedlmn:10 Km ::BMKG",1
" Gempa Mag:5.2, 05-Nov-20 05:21:49 WIB, Lok:7.57 LS,106.05 BT (74 km BaratDaya BAYAH-BANTEN), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
aku dom tasik kmarin jgaa ada gempa dsini cuma ga gede bngtt,0
saya telah memerintahkan agar berbagai program pemerintah untuk meningkatkan ekonomi desa di masa pandemi ini dijalankan secara terintegrasi misalnya kemendes memastikan dana desa produktif kemensos menangani warga kurang mampu kementerian koperasi dan ukm untuk kukm dst,0
" Gempa Mag:5.2, 19-Jan-21 12:01:03 WIB, Lok:7.48 LS,125.36 BT (127 km TimurLaut ALOR-NTT), Kedlmn:434 Km, tdk berpotensi tsunami BMKG ",1
berikut adalah panduan untuk bla bla bla samakan wanita dengan makanan yang habis dikunyah lalu bungkusnya ngga bisa didaur ulang dan jadi sampah di bumi beratus tahun bla bla bla,0
23 september itu 100 selesai yg 6 juni itu prediksi 97 selesai sekarang jadi 13 juni sila bisa baca di sumbernya langsung,0
lurah kayu putih jakarta timur jaktim artika ristiana meminta kepada pengusaha di wilayahnya untuk menyediakan makanan berbuka puasa bagi warga,0
" Gempa Mag:3.6, 28-Jan-21 01:43:25 WIB, Lok:2.98 LS, 119.02 BT (Pusat gempa berada di darat 13 km TimurLaut Majene-Sulbar), Kedlmn:13 Km Dirasakan (MMI) II Mamuju, II Majene BMKG ",1
" Gempa Magnitudo:4.3, 16-Jun-21 08:59:49 WIB, Lok:2.28 LS, 140.23 BT (Pusat gempa berada di laut 39 km BaratLaut Kab. Jayapura), Kedlmn:10 Km Dirasakan (MMI) II - III Nimbokrang BMKG ",1
" Gempa Mag:4.9, 03/12/2020 10:51:00 (Pusat gempa di darat 21 km BaratLaut Kota Langsa Aceh), Kedlmn:8 Km Dirasakan (MMI) III Langsa, BMKG",1
" Gempa Magnitudo: 5.2, Kedalaman: 23 km, 29 Mar 2021 11:13:18 WIB, Koordinat: 4.65 LS-102.59 BT (42 km BaratDaya BENGKULUSELATAN), Tidak berpotensi tsunami BMKG ",1
"Bmkg Wil III bali: Info Gempa Magnitudo:2.7 SR, 18-May-19 01:09:06 WIB, Lok:8.34 LS,115.52 BT (0 km BaratLaut KARANGASEM-BALI), Kedlmn:10 Km ::BMKG ",1
"BPBD Klaten melaporkan telah terjadi kejadian puting beliung di Desa Pongok, Kec Polanharjo pada hari Jumat 3 Januari 2020 pukul 16.34 WIB. Tidak ada korban jiwa tetapi ada beberapa kerusakan ringan. ",1
Awanpanas guguran Merapi tanggal 25 April 2021 pukul 21.15 WIB tercatat di seismogram dengan amplitudo 32 mm dan durasi 92 detik. Jarak luncur 1000 m ke arah barat daya. MerapiSiaga sejak 5 November 2020,1
wifi aja bisa insecure gimana yg punya notatunnelbearad,0
pelabuhan patimban di subang yang sedang dibangun akan menjadi salah satu pelabuhan terbesar di indonesia luasnya 654 ha yang 300 ha di antaranya untuk peti kemas dan terminal kendaraan hari ini saya menginstruksikan dilakukannya percepatan pembangunan pelabuhan patimban,0
" Gempa Dirasakan Magnitudo: 3.7, Kedalaman: 2 km, 01 Mei 2021 04:12:38 WIB, Koordinat: 5.48 LU-95.61 BT (Pusat gempa berada di darat 26 km timur laut Jantho-Aceh Besar), Dirasakan (MMI): II-III Sabang BMKG ",1
" Gempa Dirasakan Magnitudo: 5.3, Kedalaman: 10 km, 30 Apr 2021 23:43:28 WIB, Koordinat: 5.14 LU-94.46 BT (Pusat gempa berada di laut 106 km barat daya Banda Aceh), Dirasakan (MMI): II-III Banda Aceh, II Sabang BMKG ",1
"Kamu punya aplikasi telegram? Iya telegram yang biasanya kamu pakai buat drakoran, nah jangan lupa bergabung ke channel telegram InaTEWS BMKG juga yah untuk dapat info gempa otomatis, klik link untuk bergabung ",1
ok bukan letusan tapi gempa deng gempa bisa dari erupsi atau pergerakan tektonik,0
mau keluar rumah pakai masker hendak jogging atau bersepeda pakai masker tak ada ruang untuk melenggang tanpa masker hanya dengan kedisiplinan mematuhi protokol kesehatan kita terhindar dari covid 19,0
" Gempa Dirasakan Magnitudo: 5.7, Kedalaman: 23 km, 19 Apr 2021 14:07:37 WIB, Koordinat: 8.00 LS-127.89 BT (Pusat gempa berada di laut, 20 km Timur Laut Maluku Barat Daya), Dirasakan (MMI): III Moa, II-III Damer BMKG ",1
"Awanpanas guguran Merapi tanggal 9 Juni 2021 pukul 9.53 WIB tercatat di seimogram dengan amplitudo 46 mm dan durasi 121 detik. Cuaca berkabut, estimasi jarak luncur 1600 m ke arah barat daya. MerapiSiaga sejak 5 November 2020 ",1
" Gempa Mag:5.0, 26-Okt-20 15:26:37 WIB, Lok:0.59 LU, 121.48 BT (Pusat gempa berada di darat 44 km Tenggara BUOL), Kedlmn:62 Km Dirasakan (MMI) III Gorontalo Utara, III Buol, II-III Bone Bolango, II-III Parigi Moutong BMKG ",1
seusai libur lebaran pemain asing baru persebaya akan bergabung dengan tim untuk memulai persiapan menghadapi kompetisi liga 1 indonesia,0
bmkg imbau tak cemaskan kenaikan suhu dan badai victoria,1
